,0,1,2,3,4,5,6,7,8,9,10,11
159,159,Christopher Robin,2018,7+,7.3,73%,1,0,0,0,Marc Forster,104.0
160,160,I Lost My Body,2019,18+,7.6,96%,1,0,0,0,Jérémy Clapin,81.0
161,161,I Am Mother,2019,13+,6.7,90%,1,0,0,0,Grant Sputore,113.0
162,162,Lupin the Third: The Castle of Cagliostro,1979,7+,7.7,94%,1,0,0,0,Hayao Miyazaki,100.0
163,163,The Autopsy of Jane Doe,2016,18+,6.8,86%,1,0,0,0,André Øvredal,86.0
164,164,Virunga,2014,,8.2,100%,1,0,0,0,Orlando von Einsiedel,100.0
165,165,Freedom Writers,2007,13+,7.5,70%,1,0,1,0,Richard LaGravenese,123.0
166,166,The Master,2012,18+,7.2,85%,1,0,0,0,Paul Thomas Anderson,138.0
167,167,A Serious Man,2009,18+,7.0,90%,1,0,0,0,"Ethan Coen,Joel Coen",106.0
168,168,The King,2019,18+,7.2,70%,1,0,0,0,David Michôd,140.0
169,169,The Breadwinner,2017,13+,7.7,95%,1,0,0,0,Nora Twomey,94.0
170,170,The Boy Who Harnessed the Wind,2019,7+,7.6,87%,1,0,1,0,Chiwetel Ejiofor,113.0
171,171,Article 15,2019,,8.3,89%,1,0,0,0,Anubhav Sinha,130.0
172,172,The Killing of a Sacred Deer,2017,18+,7.0,79%,1,0,0,0,Yorgos Lanthimos,121.0
173,173,Lawless,2012,18+,7.3,67%,1,0,0,0,John Hillcoat,116.0
174,174,Kabhi Khushi Kabhie Gham,2001,all,7.4,100%,1,0,0,0,Karan Johar,210.0
175,175,Charlie and the Chocolate Factory,2005,7+,6.6,82%,1,0,0,0,Tim Burton,115.0
176,176,Freaks,2019,18+,6.7,87%,1,0,0,0,"Zach Lipovsky,Adam B. Stein",105.0
177,177,Hannah Gadsby: Nanette,2018,,8.2,100%,1,0,0,0,"Jon Olb,Madeleine Parry",69.0
178,178,The Mask of Zorro,1998,13+,6.7,82%,1,0,0,0,Martin Campbell,136.0
179,179,The Natural,1984,7+,7.5,82%,1,0,0,0,Barry Levinson,138.0
180,180,Equilibrium,2002,18+,7.4,40%,1,0,0,0,Kurt Wimmer,107.0
181,181,Arthur Christmas,2011,7+,7.1,92%,1,0,0,0,"Sarah Smith,Barry Cook",97.0
182,182,The Rainmaker,1997,13+,7.2,83%,1,0,1,0,Francis Ford Coppola,135.0
183,183,Winter on Fire: Ukraine's Fight for Freedom,2015,,8.4,88%,1,0,0,0,Evgeny Afineevsky,102.0
184,184,Always Be My Maybe,2019,13+,6.8,89%,1,0,0,0,Nahnatchka Khan,101.0
185,185,The Crying Game,1992,18+,7.2,94%,1,0,0,0,Neil Jordan,112.0
186,186,War Horse,2011,13+,7.2,74%,1,0,0,0,Steven Spielberg,146.0
187,187,Shot Caller,2017,18+,7.3,69%,1,0,0,0,Ric Roman Waugh,121.0
188,188,The Invitation,2015,,6.6,88%,1,0,1,0,Karyn Kusama,100.0
189,189,A Most Violent Year,2014,18+,7.0,89%,1,0,0,0,J.C. Chandor,125.0
190,190,The Other Guys,2010,13+,6.6,78%,1,0,0,0,Adam McKay,107.0
191,191,Kapoor & Sons,2016,13+,7.7,100%,1,0,0,0,Shakun Batra,132.0
192,192,On Body and Soul,2017,,7.6,89%,1,0,0,0,Ildikó Enyedi,116.0
193,193,The Fundamentals of Caring,2016,18+,7.3,77%,1,0,1,0,Rob Burnett,97.0
194,194,Insidious,2010,13+,6.8,66%,1,0,0,0,James Wan,103.0
195,195,Bill Burr: Paper Tiger,2019,18+,8.2,86%,1,0,0,0,Mike Binder,67.0
196,196,Bad Boys,1995,18+,6.9,43%,1,0,0,0,Michael Bay,119.0
197,197,The Foreigner,2017,18+,7.0,65%,1,0,0,0,Martin Campbell,113.0
198,198,The Danish Girl,2015,18+,7.1,67%,1,0,0,0,Tom Hooper,119.0
199,199,The Girl with All the Gifts,2016,18+,6.6,86%,1,0,0,0,Colm McCarthy,111.0
200,200,Bird Box,2018,18+,6.6,63%,1,0,0,0,Susanne Bier,124.0
201,201,The Ring,2002,13+,7.1,71%,1,0,1,0,Gore Verbinski,115.0
202,202,Hostiles,2017,18+,7.2,72%,1,0,0,0,Scott Cooper,134.0
203,203,Sairat,2016,,8.3,100%,1,0,0,0,Nagraj Manjule,174.0
204,204,Trumbo,2015,18+,7.5,74%,1,0,1,0,Jay Roach,124.0
205,205,LA 92,2017,18+,8.2,92%,1,0,0,0,"Daniel Lindsay,T.J. Martin",114.0
206,206,20th Century Women,2016,18+,7.3,88%,1,0,0,0,Mike Mills,119.0
207,207,Kal Ho Naa Ho,2003,all,8.0,70%,1,0,0,0,Nikkhil Advani,186.0
208,208,Swiss Army Man,2016,18+,7.0,71%,1,0,0,0,"Dan Kwan,Daniel Scheinert",97.0
209,209,In This Corner of the World,2016,13+,7.8,97%,1,0,0,0,Sunao Katabuchi,129.0
210,210,A Ghost Story,2017,18+,6.9,91%,1,0,0,0,David Lowery,92.0
211,211,United 93,2006,18+,7.5,90%,1,0,0,0,Paul Greengrass,111.0
