,0,1,2,3,4,5,6,7,8,9,10,11
554,16734,Sultan And The Rock Star,1980,,5.9,,0,0,0,1,Edward M. Abroms,60.0
555,16735,Secrets of the King Cobra,2010,,6.4,,0,0,0,1,,
556,16736,Winged Seduction: Birds of Paradise,2012,,6.5,,0,0,0,1,Molly Hermann,
557,16737,The Bears and I,1974,all,6.2,,0,0,0,1,Bernard McEveety,89.0
558,16738,Whispers: An Elephant's Tale,2000,all,5.0,,0,0,0,1,Dereck Joubert,72.0
559,16739,The Ghosts of Buxley Hall,1980,,6.2,,0,0,0,1,Bruce Bilson,120.0
560,16740,The Poof Point,2001,7+,4.7,,0,0,0,1,Neal Israel,90.0
561,16741,Sharks of Lost Island,2013,,5.7,,0,0,0,1,Neil Gelinas,
562,16742,Man Among Cheetahs,2017,,6.6,,0,0,0,1,Richard Slater-Jones,
563,16743,In Beaver Valley,1950,,,,0,0,0,1,James Algar,32.0
